"SampleId","Location","Site","SampleDate","MicroscopeType","WholePlate","Species","IsSpeciesToxic","VolumeInMillilitres","Average","NumberOfColonies","CellsPerMl","TotalBioVolume","PotentiallyToxicCellMl","PotentiallyToxicBioVolume","ToxinCluster"
2336.1,"Kaituna","Trout Pool",2016-05-22,"20A","50","Microcystis flos-aquae",TRUE,10,8.05,20,3237.101778,0.071216239,3237.101778,0.071216239,"Microcystis spp."
2336.2,"Kaituna","Trout Pool",2016-05-22,"20A","50","Microcystis wesenbergii",TRUE,10,32.2,NA,1618.550889,0.308058791,1618.550889,0.308058791,"Microcystis spp."
2336.3,"Kaituna","Trout Pool",2016-05-22,"20A","50","Pseudanabaena mucicola (rod)",FALSE,10,2,NA,402.1244444,0.018497724,NA,NA,""
2336.4,"Kaituna","Trout Pool",2016-05-22,"20A","50","Microcystis aeruginosa",TRUE,10,2,NA,60.31866667,0.005247724,60.31866667,0.005247724,"Microcystis spp."
2337.1,"Rotoiti","Okere Arm",2016-05-22,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,21.5,NA,12.9,0.003354,12.9,0.003354,""
2337.2,"Rotoiti","Okere Arm",2016-05-22,"20A","Whole plate","Planktothrix agardhii",TRUE,10,60,NA,6,0.000282,6,0.000282,""
2337.3,"Rotoiti","Okere Arm",2016-05-22,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,22.15,14,75.31,0.00429267,75.31,0.00429267,"Cuspidothrix issatschenkoi"
2337.4,"Rotoiti","Okere Arm",2016-05-22,"20A","Whole plate","Dolichospermum lemmermannii",TRUE,10,24.375,NA,19.5,0.002145,19.5,0.002145,""
2337.5,"Rotoiti","Okere Arm",2016-05-22,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,59.5,NA,11.9,0.004403,11.9,0.004403,""
2339.1,"Rotorua","Ohau Channel",2016-05-22,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,28.75,NA,722.5673611,0.04118634,722.5673611,0.04118634,"Cuspidothrix issatschenkoi"
2339.2,"Rotorua","Ohau Channel",2016-05-22,"20A","80","Dolichospermum spiroides",TRUE,10,44,NA,1382.302778,0.359398722,1382.302778,0.359398722,""
2320.1,"Rotorua","Holdens Bay",2016-05-14,"20A","Whole plate","Dolichospermum affine",TRUE,10,0,NA,0,0,0,0,""
2322.1,"Rotoiti","Okere Arm",2016-05-14,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,64,NA,6.4,0.001664,6.4,0.001664,""
2322.2,"Rotoiti","Okere Arm",2016-05-14,"20A","Whole plate","Aphanocapsa holsatica",FALSE,10,108,NA,10.8,0.0000054,NA,NA,""
2324.1,"Rotorua","Ohau Channel",2016-05-14,"20A","Whole plate","Microcystis sp. (small)",TRUE,10,9,NA,0.9,0.00001638,0.9,0.00001638,"Microcystis spp."
2324.2,"Rotorua","Ohau Channel",2016-05-14,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,38,NA,238.7613889,0.013609399,238.7613889,0.013609399,"Cuspidothrix issatschenkoi"
2324.3,"Rotorua","Ohau Channel",2016-05-14,"20A","80","Aphanocapsa delicatissima",FALSE,10,8,NA,50.26555556,0.0000050266,NA,NA,""
2324.4,"Rotorua","Ohau Channel",2016-05-14,"20A","80","Anabaena torulosa",TRUE,10,30,NA,188.4958333,0.041657579,188.4958333,0.041657579,""
2324.5,"Rotorua","Ohau Channel",2016-05-14,"20A","80","Dolichospermum spiroides",TRUE,10,30,NA,188.4958333,0.049008917,188.4958333,0.049008917,""
2329.1,"Kaituna","Trout Pool",2016-05-14,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,25.83333333,NA,973.8951389,0.055512023,973.8951389,0.055512023,"Cuspidothrix issatschenkoi"
2329.2,"Kaituna","Trout Pool",2016-05-14,"20A","80","Aphanocapsa holsatica",FALSE,10,57.5,NA,722.5673611,0.000361284,NA,NA,""
2329.3,"Kaituna","Trout Pool",2016-05-14,"20A","80","Dolichospermum planctonicum",TRUE,10,19.5,NA,245.0445833,0.090666496,245.0445833,0.090666496,""
2331.1,"Rotorua","Ngongotaha",2016-05-14,"20A","80","Planktothrix agardhii",TRUE,10,12,NA,75.39833333,0.003543722,75.39833333,0.003543722,""
2331.2,"Rotorua","Ngongotaha",2016-05-14,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,50,NA,314.1597222,0.017907104,314.1597222,0.017907104,"Cuspidothrix issatschenkoi"
2332.1,"Rotorua","Hamurana",2016-05-14,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,18,NA,113.0975,0.006446558,113.0975,0.006446558,"Cuspidothrix issatschenkoi"
2332.2,"Rotorua","Hamurana",2016-05-14,"20A","80","Microcystis sp. (small)",TRUE,10,4.35,24,1202.603417,0.021887382,1202.603417,0.021887382,"Microcystis spp."
2312.1,"Rotorua","Ohau Channel",2016-05-08,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,44.75,NA,1124.691806,0.064107433,1124.691806,0.064107433,"Cuspidothrix issatschenkoi"
2312.2,"Rotorua","Ohau Channel",2016-05-08,"20A","80","Dolichospermum planctonicum",TRUE,10,20,NA,125.6638889,0.046495639,125.6638889,0.046495639,""
2313.1,"Kaituna","Trout Pool",2016-05-08,"20A","Whole plate","Planktothrix cf planktonica",TRUE,10,40,NA,8,0.003168,8,0.003168,""
2313.2,"Kaituna","Trout Pool",2016-05-08,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,13.5,NA,2.7,0.000999,2.7,0.000999,""
2313.3,"Kaituna","Trout Pool",2016-05-08,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,33.3,NA,33.3,0.0018981,33.3,0.0018981,"Cuspidothrix issatschenkoi"
2313.4,"Kaituna","Trout Pool",2016-05-08,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,18.5,NA,25.9,0.006734,25.9,0.006734,""
2315.1,"Rotorua","Hamurana",2016-05-08,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,32.5,NA,408.4076389,0.023279235,408.4076389,0.023279235,"Cuspidothrix issatschenkoi"
2316.1,"Rotoiti","Okere Arm",2016-05-08,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,27.4,NA,860.7976389,0.049065465,860.7976389,0.049065465,"Cuspidothrix issatschenkoi"
2316.2,"Rotoiti","Okere Arm",2016-05-08,"20A","80","Dolichospermum spiroides",TRUE,10,28.6,NA,898.4968056,0.233609169,898.4968056,0.233609169,""
2316.3,"Rotoiti","Okere Arm",2016-05-08,"20A","80","Dolichospermum lemmermannii",TRUE,10,75,NA,471.2395833,0.051836354,471.2395833,0.051836354,""
2301.1,"Rotorua","Holdens Bay",2016-05-01,"20A","Whole plate","No Cyanobacteria",NA,10,0,NA,0,0,NA,NA,""
2303.1,"Rotorua","Ohau Channel",2016-05-01,"20A","80","Pseudanabaena galeata (sphere)",TRUE,10,50,NA,314.1597222,0.00257611,314.1597222,0.00257611,""
2303.2,"Rotorua","Ohau Channel",2016-05-01,"20A","80","Dolichospermum spiroides",TRUE,10,19.5,NA,245.0445833,0.063711592,245.0445833,0.063711592,""
2303.3,"Rotorua","Ohau Channel",2016-05-01,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,16,NA,100.5311111,0.005730273,100.5311111,0.005730273,"Cuspidothrix issatschenkoi"
2304.1,"Kaituna","Trout Pool",2016-05-01,"20A","80","Dolichospermum planctonicum",TRUE,10,26,NA,326.7261111,0.120888661,326.7261111,0.120888661,""
2304.2,"Kaituna","Trout Pool",2016-05-01,"20A","80","Microcystis sp. (large)",TRUE,10,17,NA,106.8143056,0.009940139,106.8143056,0.009940139,"Microcystis spp."
2304.3,"Kaituna","Trout Pool",2016-05-01,"20A","80","Microcystis sp. (small)",TRUE,10,300,NA,1884.958333,0.034306242,1884.958333,0.034306242,"Microcystis spp."
2304.4,"Kaituna","Trout Pool",2016-05-01,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1,30,314.1597222,0.014451347,NA,NA,""
2306.1,"Rotoiti","Okere Arm",2016-05-01,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,38.5,NA,483.8059722,0.02757694,483.8059722,0.02757694,"Cuspidothrix issatschenkoi"
2306.2,"Rotoiti","Okere Arm",2016-05-01,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,37,NA,464.9563889,0.021387994,NA,NA,""
2306.3,"Rotoiti","Okere Arm",2016-05-01,"20A","80","Dolichospermum spiroides",TRUE,10,90,NA,565.4875,0.14702675,565.4875,0.14702675,""
2310.1,"Rotorua","Ngongotaha",2016-05-01,"20A","80","Aphanocapsa delicatissima",FALSE,10,42,NA,263.8941667,0.0000263894,NA,NA,""
2310.2,"Rotorua","Ngongotaha",2016-05-01,"20A","80","Aphanocapsa holsatica",FALSE,10,31,NA,194.7790278,0.0000973895,NA,NA,""
2310.3,"Rotorua","Ngongotaha",2016-05-01,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,26,NA,163.3630556,0.009311694,163.3630556,0.009311694,"Cuspidothrix issatschenkoi"
2310.4,"Rotorua","Ngongotaha",2016-05-01,"20A","80","Dolichospermum spiroides",TRUE,10,30,NA,565.4875,0.14702675,565.4875,0.14702675,""
2293.1,"Rotorua","Ohau Channel",2016-04-25,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,42.5,10,127.5,0.03315,127.5,0.03315,""
2293.2,"Rotorua","Ohau Channel",2016-04-25,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,51.64285714,NA,72.3,0.0041211,72.3,0.0041211,"Cuspidothrix issatschenkoi"
2293.3,"Rotorua","Ohau Channel",2016-04-25,"20A","Whole plate","Aphanocapsa holsatica",FALSE,10,55,NA,5.5,0.00000275,NA,NA,""
2293.4,"Rotorua","Ohau Channel",2016-04-25,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,21.5,NA,8.6,0.003182,8.6,0.003182,""
2293.5,"Rotorua","Ohau Channel",2016-04-25,"20A","Whole plate","Planktothrix agardhii",TRUE,10,200,NA,20,0.00094,20,0.00094,""
2296.1,"Rotoiti","Okere Arm",2016-04-25,"20A","80","Dolichospermum planctonicum",TRUE,10,4,NA,25.13277778,0.009299128,25.13277778,0.009299128,""
2296.2,"Rotoiti","Okere Arm",2016-04-25,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,65,NA,816.8152778,0.046558471,816.8152778,0.046558471,"Cuspidothrix issatschenkoi"
2296.3,"Rotoiti","Okere Arm",2016-04-25,"20A","80","Planktothrix agardhii",TRUE,10,120,NA,753.9833333,0.035437217,753.9833333,0.035437217,""
2298.1,"Kaituna","Trout Pool",2016-04-25,"20A","80","Aphanocapsa holsatica",FALSE,10,156,NA,980.1783333,0.000490089,NA,NA,""
2298.2,"Kaituna","Trout Pool",2016-04-25,"20A","80","Dolichospermum spiroides",TRUE,10,20,NA,125.6638889,0.032672611,125.6638889,0.032672611,""
2298.3,"Kaituna","Trout Pool",2016-04-25,"20A","80","Planktothrix agardhii",TRUE,10,99.6,NA,3129.030833,0.147064449,3129.030833,0.147064449,""
2298.4,"Kaituna","Trout Pool",2016-04-25,"20A","80","Pseudanabaena limnetica (cylinder)",TRUE,10,15,NA,94.24791667,0.007445585,94.24791667,0.007445585,""
2298.5,"Kaituna","Trout Pool",2016-04-25,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,35,NA,219.9118056,0.012534973,219.9118056,0.012534973,"Cuspidothrix issatschenkoi"
2287.1,"Rotorua","Hamurana",2016-04-17,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,34,NA,427.2572222,0.024353662,427.2572222,0.024353662,"Cuspidothrix issatschenkoi"
2288.1,"Rotorua","Ngongotaha",2016-04-17,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,23.55,12,75.36,0.00429552,75.36,0.00429552,"Cuspidothrix issatschenkoi"
2288.2,"Rotorua","Ngongotaha",2016-04-17,"20A","Whole plate","Microcystis flos-aquae",TRUE,10,100.5,NA,20.1,0.0004422,20.1,0.0004422,"Microcystis spp."
2288.3,"Rotorua","Ngongotaha",2016-04-17,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,18.71428571,NA,13.1,0.003406,13.1,0.003406,""
2289.1,"Rotorua","Holdens Bay",2016-04-17,"20A","80","Dolichospermum spiroides",TRUE,10,33.66666667,NA,634.6026389,0.164996686,634.6026389,0.164996686,""
2290.1,"Kaituna","Trout Pool",2016-04-17,"20A","80","Microcystis flos-aquae",TRUE,10,59,NA,741.4169444,0.016311173,741.4169444,0.016311173,"Microcystis spp."
2290.2,"Kaituna","Trout Pool",2016-04-17,"20A","80","Dolichospermum spiroides",TRUE,10,12,NA,226.195,0.0588107,226.195,0.0588107,""
2290.3,"Kaituna","Trout Pool",2016-04-17,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,82,NA,515.2219444,0.029367651,515.2219444,0.029367651,"Cuspidothrix issatschenkoi"
2290.4,"Kaituna","Trout Pool",2016-04-17,"20A","80","Anathece clathrata",FALSE,10,116,NA,1457.701111,0.009416749,NA,NA,""
2291.1,"Rotorua","Ohau Channel",2016-04-17,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,25.5,21,104.55,0.00595935,104.55,0.00595935,"Cuspidothrix issatschenkoi"
2291.2,"Rotorua","Ohau Channel",2016-04-17,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,29.625,NA,23.7,0.006162,23.7,0.006162,""
2292.1,"Rotoiti","Okere Arm",2016-04-17,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,27.29411765,NA,46.4,0.012064,46.4,0.012064,""
2292.2,"Rotoiti","Okere Arm",2016-04-17,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,28.1,11,87.11,0.00496527,87.11,0.00496527,"Cuspidothrix issatschenkoi"
2292.3,"Rotoiti","Okere Arm",2016-04-17,"20A","Whole plate","Planktothrix agardhii",TRUE,10,60,NA,12,0.000564,12,0.000564,""
2292.4,"Rotoiti","Okere Arm",2016-04-17,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,27,NA,10.8,0.003996,10.8,0.003996,""
2275.1,"Rotorua","Holdens Bay",2016-04-10,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,27.33333333,NA,16.4,0.004264,16.4,0.004264,""
2275.2,"Rotorua","Holdens Bay",2016-04-10,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,20,NA,2,0.00074,2,0.00074,""
2275.3,"Rotorua","Holdens Bay",2016-04-10,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,29.33333333,NA,17.6,0.0010032,17.6,0.0010032,"Cuspidothrix issatschenkoi"
2276.1,"Rotorua","Ohau Channel",2016-04-10,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,38,NA,3.8,0.000988,3.8,0.000988,""
2276.2,"Rotorua","Ohau Channel",2016-04-10,"20A","Whole plate","Microcystis botrys",TRUE,10,95,NA,19,0.002147,19,0.002147,"Microcystis spp."
2276.3,"Rotorua","Ohau Channel",2016-04-10,"20A","Whole plate","Microcystis flos-aquae",TRUE,10,160,NA,16,0.000352,16,0.000352,"Microcystis spp."
2277.1,"Rotoiti","Okere Arm",2016-04-10,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,24.5,NA,19.6,0.005096,19.6,0.005096,""
2262.1,"Rotorua","Ohau Channel",2016-04-03,"20A","50","Microcystis wesenbergii",TRUE,10,115.35,19,45225.4283,8.607755768,45225.4283,8.607755768,"Microcystis spp."
2267.1,"Rotorua","Hamurana",2016-04-03,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,27.92307692,NA,36.3,0.0020691,36.3,0.0020691,"Cuspidothrix issatschenkoi"
2267.2,"Rotorua","Hamurana",2016-04-03,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,29.5,NA,11.8,0.003068,11.8,0.003068,""
2268.1,"Rotorua","Ngongotaha",2016-04-03,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,35.45,NA,70.9,0.0040413,70.9,0.0040413,"Cuspidothrix issatschenkoi"
2268.2,"Rotorua","Ngongotaha",2016-04-03,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,28,NA,2.8,0.001036,2.8,0.001036,""
2268.3,"Rotorua","Ngongotaha",2016-04-03,"20A","Whole plate","Microcystis aeruginosa",TRUE,10,150,NA,15,0.001305,15,0.001305,"Microcystis spp."
2268.4,"Rotorua","Ngongotaha",2016-04-03,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,22,NA,2.2,0.000572,2.2,0.000572,""
2269.1,"Kaituna","Trout Pool",2016-04-03,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,12,NA,2.4,0.000624,2.4,0.000624,""
2269.2,"Kaituna","Trout Pool",2016-04-03,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,32,NA,3.2,0.001184,3.2,0.001184,""
2269.3,"Kaituna","Trout Pool",2016-04-03,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,24,NA,4.8,0.0002736,4.8,0.0002736,"Cuspidothrix issatschenkoi"
2269.4,"Kaituna","Trout Pool",2016-04-03,"20A","Whole plate","Planktothrix agardhii",TRUE,10,75.75,NA,30.3,0.0014241,30.3,0.0014241,""
2270.1,"Rotoiti","Okere Arm",2016-04-03,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,25.26666667,NA,37.9,0.0021603,37.9,0.0021603,"Cuspidothrix issatschenkoi"
2270.2,"Rotoiti","Okere Arm",2016-04-03,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,34.25,NA,13.7,0.003562,13.7,0.003562,""
2270.3,"Rotoiti","Okere Arm",2016-04-03,"20A","Whole plate","Microcystis sp. (small)",TRUE,10,123,NA,12.3,0.00022386,12.3,0.00022386,"Microcystis spp."
2255.1,"Rotoiti","Okere Arm",2016-03-28,"20A","80","Dolichospermum spiroides",TRUE,10,12.5,NA,157.0798611,0.040840764,157.0798611,0.040840764,""
2255.2,"Rotoiti","Okere Arm",2016-03-28,"20A","80","Dolichospermum circinale",TRUE,10,58,NA,364.4252778,0.209777767,364.4252778,0.209777767,""
2258.1,"Rotorua","Ohau Channel",2016-03-28,"20A","Whole plate","Planktothrix agardhii",TRUE,10,40,NA,4,0.000188,4,0.000188,""
2258.2,"Rotorua","Ohau Channel",2016-03-28,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,8,NA,0.8,0.000208,0.8,0.000208,""
2241.1,"Rotorua","Ohau Channel",2016-03-21,"20A","50","Microcystis flos-aquae",TRUE,10,33.84210526,72,30959.87844,0.681117326,30959.87844,0.681117326,"Microcystis spp."
2241.2,"Rotorua","Ohau Channel",2016-03-21,"20A","50","Aphanocapsa holsatica",FALSE,10,15.33333333,NA,924.8862222,0.000462443,NA,NA,""
2247.1,"Rotorua","Ngongotaha",2016-03-21,"20A","Whole plate","Planktothrix agardhii",TRUE,10,50,NA,5,0.000235,5,0.000235,""
2247.2,"Rotorua","Ngongotaha",2016-03-21,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,32,NA,6.4,0.001664,6.4,0.001664,""
2248.1,"Rotoiti","Okere Arm",2016-03-21,"20A","80","Aphanocapsa holsatica",FALSE,10,43.6,NA,1369.736389,0.000684868,NA,NA,""
2248.2,"Rotoiti","Okere Arm",2016-03-21,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,9,NA,169.64625,0.009669836,169.64625,0.009669836,"Cuspidothrix issatschenkoi"
2248.3,"Rotoiti","Okere Arm",2016-03-21,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1,NA,94.24791667,0.004335404,NA,NA,""
2249.1,"Kaituna","Trout Pool",2016-03-21,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,12,NA,1.2,0.000312,1.2,0.000312,""
2249.2,"Kaituna","Trout Pool",2016-03-21,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,29,NA,2.9,0.0001653,2.9,0.0001653,"Cuspidothrix issatschenkoi"
2249.3,"Kaituna","Trout Pool",2016-03-21,"20A","Whole plate","Aphanocapsa holsatica",FALSE,10,58,NA,5.8,0.0000029,NA,NA,""
2249.4,"Kaituna","Trout Pool",2016-03-21,"20A","Whole plate","Planktothrix agardhii",TRUE,10,102,NA,20.4,0.0009588,20.4,0.0009588,""
2249.5,"Kaituna","Trout Pool",2016-03-21,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,22,NA,4.4,0.001628,4.4,0.001628,""
2250.1,"Rotorua","Holdens Bay",2016-03-21,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,16.33333333,NA,4.9,0.0002793,4.9,0.0002793,"Cuspidothrix issatschenkoi"
2250.2,"Rotorua","Holdens Bay",2016-03-21,"20A","Whole plate","Dolichospermum planctonicum",TRUE,10,41,NA,4.1,0.001517,4.1,0.001517,""
2250.3,"Rotorua","Holdens Bay",2016-03-21,"20A","Whole plate","Dolichospermum spiroides",TRUE,10,31,NA,3.1,0.000806,3.1,0.000806,""
2251.1,"Rotorua","Hamurana",2016-03-21,"20A","Whole plate","Cuspidothrix issatschenkoi",TRUE,10,27,NA,2.7,0.0001539,2.7,0.0001539,"Cuspidothrix issatschenkoi"
2235.1,"Rotoiti","Okere Arm",2016-03-14,"20A","50","Cuspidothrix issatschenkoi",TRUE,10,14.46153846,NA,1889.984889,0.107729139,1889.984889,0.107729139,"Cuspidothrix issatschenkoi"
2235.2,"Rotoiti","Okere Arm",2016-03-14,"20A","50","Pseudanabaena mucicola (rod)",FALSE,10,1.1,15,387.0447778,0.01780406,NA,NA,""
2221.1,"Kaituna","Trout Pool",2016-03-07,"20A","26","Pseudanabaena mucicola (rod)",FALSE,10,1.3,104,3116.464444,0.143357364,NA,NA,""
2221.2,"Kaituna","Trout Pool",2016-03-07,"20A","26","Cuspidothrix issatschenkoi",TRUE,10,22.5,NA,2609.942308,0.148766712,2609.942308,0.148766712,"Cuspidothrix issatschenkoi"
2221.3,"Kaituna","Trout Pool",2016-03-07,"20A","26","Anathece clathrata",FALSE,10,21.5,NA,1662.629915,0.010740589,NA,NA,""
2221.4,"Kaituna","Trout Pool",2016-03-07,"20A","26","Microcystis sp. (small)",TRUE,10,1.611111111,NA,560.6542735,0.010203908,560.6542735,0.010203908,"Microcystis spp."
2221.5,"Kaituna","Trout Pool",2016-03-07,"20A","26","Planktothrix agardhii",TRUE,10,104,NA,2010.622222,0.094499244,2010.622222,0.094499244,""
2223.1,"Rotoiti","Okere Arm",2016-03-07,"20A","18","Pseudanabaena mucicola (rod)",FALSE,10,1,110,3630.290123,0.166993346,NA,NA,""
2223.2,"Rotoiti","Okere Arm",2016-03-07,"20A","18","Cuspidothrix issatschenkoi",TRUE,10,32,NA,8936.098765,0.50935763,8936.098765,0.50935763,"Cuspidothrix issatschenkoi"
2223.3,"Rotoiti","Okere Arm",2016-03-07,"20A","18","Aphanocapsa holsatica",FALSE,10,90,NA,2513.277778,0.001256639,NA,NA,""
2224.1,"Rotorua","Ohau Channel",2016-03-07,"20A","27","Microcystis sp. (small)",TRUE,10,2,100,4468.049383,0.081318499,4468.049383,0.081318499,"Microcystis spp."
2224.2,"Rotorua","Ohau Channel",2016-03-07,"20A","27","Cuspidothrix issatschenkoi",TRUE,10,34.5,NA,1284.564198,0.073220159,1284.564198,0.073220159,"Cuspidothrix issatschenkoi"
2229.1,"Rotorua","Hamurana",2016-03-07,"20A","50","Cuspidothrix issatschenkoi",TRUE,10,23.35294118,NA,3991.085111,0.227491851,3991.085111,0.227491851,"Cuspidothrix issatschenkoi"
2230.1,"Rotorua","Ngongotaha",2016-03-07,"20A","50","Cuspidothrix issatschenkoi",TRUE,10,16.15,13,5357.805567,0.305394917,5357.805567,0.305394917,"Cuspidothrix issatschenkoi"
2230.2,"Rotorua","Ngongotaha",2016-03-07,"20A","50","Chroococcus minutus",FALSE,10,8,NA,80.42488889,0.017693476,NA,NA,""
2230.3,"Rotorua","Ngongotaha",2016-03-07,"20A","50","Dolichospermum spiroides",TRUE,10,4,NA,40.21244444,0.010455236,40.21244444,0.010455236,""
2230.4,"Rotorua","Ngongotaha",2016-03-07,"20A","50","Anathece clathrata",FALSE,10,201,NA,2020.675333,0.013053563,NA,NA,""
2231.1,"Rotorua","Holdens Bay",2016-03-07,"20A","50","Cuspidothrix issatschenkoi",TRUE,10,22.05,13,7315.1463,0.416963339,7315.1463,0.416963339,"Cuspidothrix issatschenkoi"
2231.2,"Rotorua","Holdens Bay",2016-03-07,"20A","50","Aphanocapsa incerta",FALSE,10,38,NA,382.0182222,0.000687633,NA,NA,""
2231.3,"Rotorua","Holdens Bay",2016-03-07,"20A","50","Dolichospermum spiroides",TRUE,10,15,NA,150.7966667,0.039207133,150.7966667,0.039207133,""
2213.1,"Kaituna","Trout Pool",2016-03-01,"20A","80","Cuspidothrix issatschenkoi",TRUE,10,23.11764706,NA,2469.295417,0.140749839,2469.295417,0.140749839,"Cuspidothrix issatschenkoi"
2213.2,"Kaituna","Trout Pool",2016-03-01,"20A","80","Pseudanabaena mucicola (rod)",FALSE,10,1.1,66,594.3901944,0.027341949,NA,NA,""
2213.3,"Kaituna","Trout Pool",2016-03-01,"20A","80","Dolichospermum planctonicum",TRUE,10,16,NA,100.5311111,0.037196511,100.5311111,0.037196511,""
2213.4,"Kaituna","Trout Pool",2016-03-01,"20A","80","Chroococcus dispersus",FALSE,10,3,NA,18.84958333,0.000527788,NA,NA,""
2213.5,"Kaituna","Trout Pool",2016-03-01,"20A","80","Aphanocapsa incerta",FALSE,10,30,NA,188.4958333,0.000339293,NA,NA,""
2215.1,"Rotoiti","Okere Arm",2016-03-01,"20A","24","Pseudanabaena mucicola (rod)",FALSE,10,1.2,103,3091.331667,0.142201257,NA,NA,""
2215.2,"Rotoiti","Okere Arm",2016-03-01,"20A","24","Cuspidothrix issatschenkoi",TRUE,10,18,NA,5277.883333,0.30083935,5277.883333,0.30083935,"Cuspidothrix issatschenkoi"
2215.3,"Rotoiti","Okere Arm",2016-03-01,"20A","24","Dolichospermum spiroides",TRUE,10,23,NA,963.4231481,0.250490019,963.4231481,0.250490019,""
2215.4,"Rotoiti","Okere Arm",2016-03-01,"20A","24","Chroococcus dispersus",FALSE,10,4,NA,83.77592593,0.002345726,NA,NA,""
2216.1,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Cuspidothrix issatschenkoi",TRUE,10,11.2,25,5066.768,0.288805776,5066.768,0.288805776,"Cuspidothrix issatschenkoi"
2216.2,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Dolichospermum planctonicum",TRUE,10,22,NA,221.1684444,0.081832324,221.1684444,0.081832324,""
2216.3,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Dolichospermum spiroides",TRUE,10,6,NA,60.31866667,0.015682853,60.31866667,0.015682853,""
2216.4,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Pseudanabaena mucicola (rod)",FALSE,10,1,NA,40.21244444,0.001849772,NA,NA,""
2216.5,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Aphanocapsa incerta",FALSE,10,20.5,NA,412.1775556,0.00074192,NA,NA,""
2216.6,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Limnococcus limneticus",FALSE,10,4.4,NA,442.3368889,0.1990516,NA,NA,""
2216.7,"Rotorua","Ohau Channel",2016-03-01,"20A","50","Anathece clathrata",FALSE,10,79,NA,794.1957778,0.005130505,NA,NA,""
2199.1,"Rotorua","Ohau Channel",2016-02-22,"20A","4","Anathece clathrata",FALSE,10,1,101,15205.33056,0.098226435,NA,NA,""
2200.1,"Rotorua","Ngongotaha",2016-02-22,"20A","6","Anathece clathrata",FALSE,10,1,105,10471.99074,0.06764906,NA,NA,""
